CustomerID,TotalSpending,TotalTransaction,TotalQuantity,AvgPrice,Recency
13377.0,1552.88,2,748,5.47,32
13380.0,62.4,1,48,1.32,68
13381.0,4585.06,6,3096,2.89,15
13382.0,1164.59,4,732,2.35,64
13383.0,305.28,1,288,1.06,179
13384.0,2528.9,4,1720,3.07,26
13386.0,835.46,2,514,2.29,50
13387.0,186.94,1,123,1.94,53
13388.0,508.55,1,419,3.71,239
13392.0,91.14,1,82,1.45,313
13393.0,1131.45,4,662,4.15,219
13394.0,4101.68,11,2962,2.46,15
13395.0,872.51,2,1324,1.62,36
13397.0,1647.74,5,906,5.02,73
13398.0,213.0,1,60,5.27,84
13399.0,275.4,3,120,3.61,100
13400.0,310.83,1,284,1.97,218
13402.0,913.9,3,628,2.74,8
13403.0,154.5,2,70,4.01,23
13405.0,641.36,3,690,4.1,117
13406.0,568.92,2,292,2.47,63
13407.0,2244.7,3,1690,2.51,214
13408.0,23616.42,46,13267,2.59,7
13410.0,1198.9,4,726,2.4,29
13412.0,487.35,1,176,4.82,256
13413.0,429.44,6,455,1.88,275
13414.0,1103.64,3,1128,2.15,99
13415.0,784.17,4,496,2.52,108
13416.0,228.3,1,66,3.35,372
13417.0,1028.66,4,370,3.75,183
13418.0,6055.47,15,3670,2.85,8
13421.0,2225.04,6,1223,2.44,42
13423.0,217.03,1,141,2.23,64
13424.0,572.77,1,529,1.67,85
13425.0,1766.22,2,1235,2.53,144
13426.0,4526.06,12,2623,2.15,18
13427.0,423.93,3,335,1.78,113
13428.0,276.76,2,205,1.75,150
13431.0,2047.14,6,898,3.79,42
13432.0,439.1,2,217,2.28,207
13433.0,658.32,4,190,4.62,137
13434.0,1132.62,3,564,2.12,21
13435.0,637.44,2,625,2.47,12
13438.0,46.5,1,10,4.65,183
13439.0,702.9,2,710,2.23,24
13440.0,1295.25,7,573,3.22,59
13441.0,424.26,1,316,2.64,67
13442.0,419.87,3,115,7.01,303
13443.0,1273.16,6,805,2.86,84
13444.0,619.08,2,331,2.35,10
13445.0,241.9,1,198,1.97,262
13446.0,3881.89,11,2403,2.7,66
13448.0,5655.2,9,2709,4.05,9
13450.0,2076.32,7,2336,1.46,10
13451.0,4191.8,6,3101,2.05,17
13452.0,139.8,1,4,34.95,108
13453.0,424.71,1,207,3.19,38
13454.0,219.87,1,198,1.49,277
13455.0,1847.59,5,631,4.54,2
13457.0,148.22,2,96,1.56,324
13458.0,2312.7,2,1252,2.92,15
13459.0,1160.41,2,986,2.28,260
13461.0,2715.0,3,1962,2.0,43
13462.0,1002.35,4,635,2.39,46
13464.0,2422.96,5,1037,3.94,30
13465.0,931.12,2,584,2.32,82
13466.0,705.45,4,401,2.7,44
13468.0,7670.54,38,3223,4.22,4
13469.0,82.4,1,52,2.7,289
13472.0,592.24,2,310,2.63,99
13473.0,2235.12,6,734,4.49,210
13474.0,419.75,2,189,3.32,79
13476.0,823.0,3,296,4.81,42
13477.0,1364.59,5,1070,2.47,91
13478.0,2215.78,5,1189,3.89,105
13479.0,550.42,2,582,2.02,88
13480.0,627.82,2,362,3.59,52
13481.0,2026.28,6,913,3.62,10
13482.0,151.45,1,71,3.06,263
13484.0,476.92,2,180,4.45,19
13485.0,2564.98,10,1521,3.6,12
13487.0,271.47,2,97,4.68,141
13488.0,6619.57,11,3373,3.5,3
13490.0,154.25,1,25,9.41,290
13491.0,3350.74,18,1482,3.65,8
13495.0,3329.39,6,1845,2.08,4
13497.0,972.28,5,416,3.22,4
13498.0,327.38,1,362,2.27,366
13500.0,299.53,1,229,3.33,37
13501.0,1544.79,2,693,3.65,122
13502.0,488.5,2,226,3.07,51
13503.0,1642.39,5,857,3.19,115
13506.0,1180.68,4,850,2.7,5
13508.0,176.08,1,156,2.83,278
13509.0,135.0,1,108,1.25,143
13510.0,2766.73,7,1658,3.63,11
13511.0,282.76,1,60,13.0,312
13512.0,462.18,3,276,2.49,23
13513.0,619.49,2,255,2.56,77
13514.0,663.7,3,248,5.07,64
13515.0,374.7,2,138,4.13,85
13516.0,295.85,1,129,5.19,53
13519.0,220.46,1,110,2.91,78
13520.0,3285.05,6,1640,4.39,7
13523.0,1136.64,2,602,3.83,2
13526.0,1182.0,2,1911,1.03,374
13527.0,2298.93,5,1053,3.05,54
13530.0,402.98,1,272,2.01,270
13531.0,1254.72,5,426,4.59,2
13534.0,1850.82,10,908,2.71,15
13535.0,89.5,1,10,8.95,38
13537.0,717.85,2,337,3.24,61
13538.0,1822.28,5,784,3.65,32
13539.0,938.02,4,390,3.98,56
13540.0,632.39,3,189,5.55,103
13541.0,785.25,2,279,3.5,63
13542.0,3959.49,17,804,5.56,12
13543.0,1439.61,2,329,4.6,270
13544.0,514.14,4,219,2.45,47
13545.0,364.93,2,252,2.52,26
13546.0,465.15,2,230,2.35,18
13547.0,167.08,1,79,2.9,44
13548.0,223.28,1,122,2.7,107
13549.0,87.6,1,96,0.91,23
13550.0,342.55,1,430,1.74,19
13551.0,152.4,1,24,6.35,302
13552.0,3208.85,10,1213,3.37,64
13553.0,499.6,1,201,3.51,310
13554.0,1629.35,7,579,4.04,16
13555.0,4792.96,9,2126,2.94,14
13556.0,200.82,2,134,2.07,65
13557.0,2448.2,11,1852,2.2,51
13559.0,990.0,2,360,2.75,148
13561.0,1661.54,10,1042,2.27,33
13562.0,3038.85,5,846,4.54,37
13564.0,15310.35,35,8497,3.04,4
13565.0,174.58,1,88,2.31,47
13566.0,831.76,3,690,1.69,70
13567.0,1079.29,4,643,2.58,64
13569.0,497.74,3,232,2.43,3
13571.0,2448.32,14,1434,2.11,18
13573.0,614.27,4,345,2.76,15
13574.0,404.45,1,304,2.17,47
13576.0,4834.4,11,1968,3.76,9
13577.0,1801.68,7,870,3.46,18
13578.0,147.66,1,127,1.97,45
13579.0,1072.0,4,588,3.47,5
13580.0,107.75,1,45,9.23,42
13581.0,162.53,1,89,2.1,50
13582.0,241.68,2,106,2.86,25
13583.0,664.0,1,372,2.84,315
13584.0,243.3,2,323,1.67,134
13585.0,684.54,3,1386,1.51,166
13586.0,127.28,1,38,3.84,177
13587.0,961.1,3,484,2.87,85
13589.0,741.09,4,179,7.33,85
13590.0,4354.12,12,3423,2.46,11
13591.0,976.81,4,365,4.62,71
13593.0,3481.41,9,1451,3.71,23
13594.0,136.35,1,37,5.85,121
13595.0,784.48,3,341,3.05,152
13597.0,396.71,2,231,2.23,36
13598.0,601.92,4,341,2.49,131
13599.0,5013.96,14,3200,2.24,2
13600.0,298.9,1,275,2.57,270
13601.0,466.67,2,409,2.57,28
13602.0,596.28,3,271,3.44,17
13604.0,717.62,1,242,5.51,294
13605.0,522.67,2,425,1.93,23
13607.0,400.3,1,178,4.06,38
13608.0,232.05,1,110,2.27,176
13609.0,167.35,1,19,13.19,229
13610.0,1021.38,7,381,3.47,23
13611.0,2143.53,7,1234,2.82,10
13612.0,818.29,1,444,3.4,268
13613.0,1039.85,5,445,3.97,88
13614.0,747.28,2,257,4.52,29
13615.0,5854.84,7,2721,4.68,35
13616.0,283.85,2,172,3.08,204
13617.0,734.57,5,293,3.95,44
13619.0,224.94,2,79,3.32,180
13620.0,112.34,1,74,2.5,164
13622.0,658.95,1,379,3.46,332
13623.0,1805.32,5,724,3.35,16
13624.0,462.08,1,820,2.79,24
13625.0,301.26,1,144,5.41,232
13626.0,449.81,1,189,4.93,15
13627.0,607.43,2,363,3.08,124
13628.0,310.14,1,106,4.14,312
13629.0,5578.5,8,3350,1.68,49
13632.0,1526.88,3,602,3.69,30
13634.0,3486.41,11,1390,3.79,10
13635.0,1928.13,3,1207,2.22,78
13639.0,312.93,1,197,1.92,72
13640.0,405.0,1,108,3.75,247
13641.0,1016.47,5,1098,3.46,276
13642.0,159.92,3,80,2.42,68
13643.0,1637.33,7,629,4.34,18
13646.0,326.25,2,79,4.41,35
13647.0,1393.56,4,908,3.25,130
13648.0,1764.02,8,960,2.9,36
13649.0,1304.88,5,710,3.75,2
13650.0,1451.66,4,824,3.22,10
13651.0,132.65,1,29,8.81,17
13652.0,1475.77,3,992,2.55,4
13653.0,152.2,1,72,2.78,123
13654.0,3600.67,5,2580,2.05,16
13655.0,1347.54,4,620,3.39,10
13656.0,699.2,2,372,2.89,135
13658.0,3386.33,4,1152,4.45,19
13659.0,3321.68,10,1645,3.97,52
13660.0,306.64,1,136,4.93,36
13661.0,325.24,1,118,4.05,239
13662.0,1352.35,8,636,4.37,21
13663.0,1858.04,4,802,3.73,16
13665.0,1711.66,3,1652,2.03,22
13666.0,43.25,2,13,4.18,56
13668.0,6638.65,14,2374,4.07,19
13669.0,195.0,1,156,1.25,43
13671.0,172.6,1,95,1.93,30
13672.0,233.53,1,81,3.41,366
13674.0,240.68,1,102,4.18,68
13676.0,243.9,2,104,3.83,175
13677.0,551.24,2,217,3.49,40
13679.0,281.26,3,102,2.96,129
13680.0,7700.55,8,3310,2.91,107
13683.0,258.6,1,180,1.73,93
13684.0,529.75,3,196,2.43,26
13686.0,337.04,2,308,1.58,16
13687.0,11880.84,1,87167,0.15,74
13688.0,375.5,1,130,4.55,271
13689.0,349.5,1,210,1.75,80
13691.0,212.78,1,145,2.1,32
13692.0,1626.08,2,875,2.09,44
13693.0,2011.82,9,880,4.18,10
13694.0,131443.19,94,125893,1.72,9
13695.0,266.6,1,188,1.24,213
13696.0,2020.4,3,552,4.64,57
13698.0,451.73,2,227,3.43,232
13699.0,455.57,1,153,5.32,186
13700.0,348.34,3,505,1.39,53
13701.0,161.0,1,80,2.27,82
13702.0,135.18,1,74,2.38,81
13703.0,326.06,1,118,3.25,51
13705.0,1323.47,5,646,5.2,9
13706.0,300.38,1,112,6.2,262
13707.0,2559.45,3,1859,2.26,65
13709.0,1263.7,5,614,3.64,82
13710.0,329.04,2,160,2.2,59
13711.0,1540.2,7,679,4.31,42
13712.0,537.58,1,776,3.45,246
13713.0,740.76,3,284,2.89,44
13714.0,161.35,1,50,3.64,101
13715.0,7348.3,13,4345,2.35,8
13717.0,318.29,2,185,3.61,93
13719.0,1741.4,6,979,3.04,29
13721.0,217.4,1,196,1.13,31
13722.0,3260.0,7,1658,3.69,56
13723.0,994.23,5,550,3.19,28
13724.0,213.01,1,130,2.15,273
13727.0,740.67,6,206,6.9,247
13728.0,1839.03,10,811,4.68,23
13729.0,724.73,3,419,3.6,71
13733.0,487.03,2,335,2.82,46
13734.0,6695.69,4,302,7.57,144
13735.0,6879.23,9,3007,3.11,12
13736.0,2022.67,5,1053,2.65,61
13738.0,434.78,1,237,2.63,32
13739.0,75.3,1,22,3.35,163
13740.0,1232.02,4,562,3.93,51
13745.0,477.32,1,650,1.09,182
13746.0,176.69,1,83,3.46,49
13747.0,169.8,2,60,4.69,9
13748.0,1320.1,5,669,2.4,9
13750.0,1954.92,6,854,3.61,16
13752.0,404.45,1,131,5.06,163
13753.0,1353.31,3,938,1.95,234
13754.0,164.45,1,101,3.43,73
13756.0,3999.23,10,2238,2.91,3
13757.0,195.55,1,54,3.47,310
13758.0,6226.43,10,3224,3.41,2
13760.0,1076.85,3,426,3.36,40
13761.0,881.52,4,437,2.74,138
13762.0,2165.76,4,2336,1.19,229
13763.0,3502.48,2,2496,2.42,53
13764.0,1400.2,3,1158,2.35,205
13765.0,352.82,1,297,3.98,289
13766.0,190.35,1,137,2.07,131
13767.0,18320.17,39,7913,3.72,5
13768.0,875.97,2,373,3.45,362
13769.0,3003.91,11,1411,3.17,3
13770.0,785.37,4,468,3.45,58
13771.0,3094.37,5,1663,3.12,169
13772.0,1977.39,5,906,3.13,36
13773.0,301.54,2,174,2.64,32
13775.0,1049.66,1,455,3.13,226
13776.0,623.98,2,2,311.99,64
13777.0,30501.26,37,13845,2.24,2
13778.0,945.79,3,441,4.0,127
13779.0,161.13,1,53,4.03,151
13780.0,372.06,1,161,2.52,43
13781.0,650.99,2,270,3.53,228
13782.0,877.22,7,274,4.04,89
13783.0,1542.09,4,3437,0.56,123
13784.0,447.44,3,334,4.48,70
13785.0,542.49,4,151,5.63,64
13786.0,3127.99,6,1515,2.6,3
13787.0,913.46,4,661,3.21,94
13788.0,3.75,1,1,3.75,141
13789.0,239.46,1,258,1.04,24
13792.0,188.4,1,64,4.74,58
13793.0,96.0,1,52,1.94,282
13794.0,126.03,1,63,3.67,182
13795.0,836.3,4,1250,1.83,24
13796.0,289.7,1,218,2.3,135
13797.0,1179.45,3,573,3.7,72
13798.0,38683.02,54,24399,2.46,8
13799.0,2114.71,7,1137,2.87,80
13800.0,1121.24,2,560,2.77,66
13802.0,21659.69,16,11557,2.92,10
13803.0,1061.84,2,710,2.69,67
13804.0,572.73,2,335,2.57,71
13807.0,422.2,3,116,6.99,3
13809.0,524.65,2,252,4.95,30
13813.0,1398.61,4,740,3.84,163
13814.0,678.2,1,350,3.38,163
13815.0,3448.38,4,2821,2.84,42
13818.0,61.28,1,60,1.34,65
13819.0,1502.0,3,1200,2.15,305
13820.0,652.75,3,285,2.84,54
13821.0,993.44,4,324,3.6,29
13823.0,2445.79,5,1125,4.96,16
13824.0,1615.82,7,674,2.96,15
13825.0,255.59,2,182,2.76,257
13829.0,102.0,1,12,8.5,57
13830.0,156.85,1,47,7.18,217
13831.0,4795.09,13,1810,4.77,5
13832.0,557.69,1,392,2.65,58
13833.0,316.56,1,126,4.08,40
13834.0,324.19,2,221,5.72,212
13835.0,260.7,3,78,5.66,155
13836.0,620.37,2,273,4.03,35
13838.0,1245.91,7,520,3.16,5
13839.0,139.95,1,25,5.64,122
13840.0,651.4,1,358,2.87,52
13842.0,2244.29,10,1111,4.27,2
13843.0,319.75,1,145,3.92,17
13846.0,442.73,1,317,2.38,35
13847.0,310.72,1,96,5.93,355
13848.0,2080.0,6,6500,0.32,2
13849.0,1931.35,3,867,4.19,33
13851.0,1955.0,5,820,3.25,15
13852.0,187.35,1,85,3.74,246
13854.0,4144.44,15,1414,3.99,1
13855.0,1310.34,4,575,3.15,136
13856.0,753.53,8,611,4.46,99
13857.0,1001.01,6,782,2.15,29
13859.0,314.7,1,38,9.49,165
13861.0,273.26,2,225,2.77,65
13862.0,346.73,1,239,2.03,25
13863.0,933.77,3,329,5.11,101
13864.0,662.4,1,192,3.45,22
13869.0,4913.22,6,2593,3.02,17
13870.0,2941.14,7,2124,1.58,23
13871.0,1482.6,4,696,3.34,64
13872.0,919.57,3,339,4.24,163
13873.0,649.32,5,332,4.6,19
13874.0,1508.7,6,684,3.16,140
13875.0,3027.58,9,1756,4.22,23
13877.0,332.44,2,370,2.63,106
13878.0,1145.33,3,464,4.37,183
13879.0,395.5,1,204,3.27,281
13880.0,1171.89,5,747,2.12,3
13881.0,28019.58,23,19642,2.85,11
13883.0,3885.54,10,2148,3.07,39
13884.0,1037.43,5,452,3.46,12
13888.0,1405.92,5,541,4.2,40
13889.0,1574.33,5,833,2.73,18
13890.0,1043.57,4,561,2.95,10
13891.0,859.21,3,476,2.58,14
13892.0,634.68,2,2142,0.55,113
13895.0,1415.45,2,695,5.34,151
13896.0,388.55,1,149,3.25,261
13897.0,849.56,2,620,2.35,74
13898.0,530.47,1,411,1.82,47
13900.0,869.64,3,508,2.75,25
13901.0,2809.14,10,1605,3.67,10
13902.0,34095.26,5,220600,0.83,268
13903.0,165.45,1,103,3.18,36
13905.0,312.65,1,135,4.83,368
13906.0,42.0,1,100,0.42,45
13907.0,136.8,1,68,2.11,327
13909.0,282.85,2,301,3.5,59
13911.0,1654.08,11,1756,2.08,15
13912.0,124.95,1,29,4.95,59
13913.0,42.22,1,10,10.13,142
13915.0,70.8,1,24,2.95,30
13916.0,1275.81,4,673,5.17,99
13919.0,975.87,2,659,2.93,60
13920.0,1774.68,4,1772,2.55,67
13921.0,730.7,4,210,5.39,38
13922.0,692.95,2,374,2.47,73
13927.0,359.27,1,249,2.66,73
13929.0,2651.45,9,1423,3.3,52
13931.0,4019.85,9,2763,2.47,28
13935.0,6116.92,3,2252,3.94,232
13936.0,563.08,2,331,2.89,18
13937.0,721.28,1,464,2.62,38
13939.0,992.41,4,761,2.21,67
13941.0,6009.34,11,3062,2.83,8
13942.0,320.0,1,1000,0.32,170
13943.0,246.54,1,94,4.41,213
13944.0,200.43,1,153,1.82,289
13945.0,854.15,2,413,3.37,30
13946.0,1314.66,3,2404,2.0,12
13948.0,446.76,3,208,3.46,47
13952.0,9572.45,12,4516,3.61,16
13953.0,3125.0,5,2500,1.25,45
13955.0,221.11,1,118,2.99,11
13957.0,458.25,3,157,5.24,53
13958.0,4709.23,8,2264,4.15,15
13959.0,470.73,3,339,2.69,35
13961.0,538.4,1,226,3.26,28
13962.0,193.25,1,73,4.9,71
13963.0,2347.33,14,1601,3.62,3
13964.0,438.9,2,228,2.88,23
13965.0,996.61,3,425,3.52,112
13966.0,384.26,1,760,1.6,71
13967.0,85.6,1,24,5.22,32
13968.0,123.66,1,174,1.0,59
13969.0,4266.88,18,2245,2.37,1
13970.0,846.55,2,469,3.26,22
13971.0,1909.31,6,1240,2.57,59
13974.0,264.13,1,107,3.61,218
13975.0,2795.16,6,2187,1.83,29
13976.0,834.38,3,298,4.89,142
13977.0,519.81,1,303,2.51,47
13979.0,2510.06,6,1631,2.69,29
13980.0,568.68,4,291,3.63,75
13981.0,331.14,1,234,3.4,51
13982.0,2511.08,6,1550,2.31,1
13983.0,4479.82,10,2962,2.29,2
13984.0,1128.09,8,742,1.94,2
13985.0,2960.73,7,1491,2.74,10
13987.0,682.54,2,492,1.92,15
13988.0,609.84,2,341,2.94,19
13989.0,759.98,3,894,1.12,100
13992.0,142.7,2,90,2.6,16
13993.0,3309.35,10,1235,4.29,15
13995.0,2508.32,9,1480,2.5,15
13996.0,895.76,2,613,3.61,22
13997.0,376.46,3,143,4.54,155
13998.0,566.7,3,204,4.8,82
13999.0,5600.45,17,2800,2.82,10
14000.0,1410.68,4,1128,2.1,50
14001.0,2487.01,7,911,3.26,9
14003.0,209.41,1,149,2.95,368
14004.0,1675.81,4,757,3.74,29
14006.0,1234.48,4,1540,1.54,164
14007.0,79.48,1,16,6.36,148
14008.0,509.04,1,326,2.13,68
14009.0,404.3,1,586,1.59,98
14010.0,445.15,2,177,2.91,201
14011.0,457.82,2,644,1.28,116
14013.0,611.55,2,313,4.05,16
14014.0,1443.03,2,928,3.7,12
14016.0,7062.2,7,3597,3.26,32
14017.0,229.75,1,73,4.65,207
14018.0,367.15,1,224,2.63,281
14020.0,606.21,2,207,4.72,112
14021.0,1084.68,4,686,3.6,10
14022.0,352.15,1,194,2.5,122
14024.0,318.04,1,88,5.7,26
14025.0,4057.9,8,1920,4.11,100
14026.0,713.11,2,427,2.39,106
14028.0,10396.5,3,7170,1.45,186
14030.0,5839.46,14,2834,3.92,2
14031.0,23632.72,27,8680,4.42,1
14032.0,1874.68,6,1884,1.86,2
14033.0,109.44,1,576,0.19,191
14035.0,1366.73,4,666,2.9,42
14037.0,689.75,4,544,1.94,114
14038.0,1509.5,2,743,2.85,33
14039.0,115.08,1,100,4.31,211
14040.0,8963.49,23,3428,3.76,22
14042.0,431.98,1,180,3.74,361
14043.0,302.6,2,152,2.65,127
14044.0,2431.28,6,1796,2.5,54
14045.0,9653.28,13,4054,3.27,9
14047.0,2946.42,10,1268,3.96,8
14048.0,338.76,2,179,3.19,18
14049.0,7444.68,9,4672,3.23,23
14051.0,6784.01,15,2167,3.84,2
14052.0,241.3,1,85,3.25,26
14053.0,312.05,2,275,1.33,33
14055.0,795.32,2,504,4.14,213
14057.0,2135.0,5,1565,2.17,17
14058.0,469.19,2,211,3.6,98
14060.0,3378.66,13,2733,1.78,2
14061.0,917.43,3,133,8.65,143
14062.0,15120.8,12,7201,3.0,10
14063.0,22710.2,9,3850,336.09,74
14064.0,1925.9,10,2139,1.46,66
14065.0,891.02,3,582,3.68,25
14068.0,1250.87,3,437,4.69,239
14069.0,225.81,2,58,4.19,150
14070.0,321.6,1,85,4.76,320
14072.0,390.85,1,65,6.43,302
14074.0,219.4,1,228,0.98,259
14075.0,792.61,3,740,2.8,39
14077.0,115.66,1,108,2.41,31
14078.0,640.34,4,305,2.85,9
14079.0,243.63,1,1,243.63,318
14080.0,1070.08,4,220,8.35,49
14081.0,4369.47,9,3041,2.68,5
14082.0,231.11,1,136,2.04,28
14083.0,373.3,3,207,2.95,7
14084.0,150.5,1,306,0.89,148
14085.0,5607.43,16,3363,2.95,4
14086.0,39.95,1,1,39.95,98
14087.0,638.0,2,468,2.22,40
14088.0,13544.99,3,2611,6.4,42
14091.0,9530.08,2,3316,3.14,290
14092.0,3152.54,10,1540,3.42,10
14094.0,311.77,1,158,2.75,75
14095.0,2.95,1,1,2.95,358
14097.0,422.86,2,352,2.17,117
14099.0,2646.74,9,1487,2.49,11
14101.0,3985.14,7,3600,1.54,24
14103.0,0.0,1,5,0.0,301
14104.0,527.32,3,424,2.32,25
14105.0,4722.6,4,2734,2.73,44
14106.0,214.8,1,24,8.95,373
14107.0,2174.07,4,1696,2.85,84
14108.0,447.05,2,292,2.06,367
14110.0,7304.8,21,3380,2.94,71
14112.0,2919.44,6,1888,2.32,87
14113.0,5252.19,12,2694,2.75,11
14114.0,977.56,5,549,3.11,31
14115.0,622.67,2,509,2.19,137
14118.0,458.45,1,97,5.22,64
14119.0,183.37,2,177,3.3,11
14122.0,362.42,3,114,4.86,42
14123.0,436.18,1,234,3.27,369
14126.0,466.33,1,379,2.15,80
14127.0,1190.37,3,507,4.14,16
14128.0,286.71,1,250,1.78,187
14129.0,1467.48,4,822,2.15,35
14130.0,1377.86,3,958,2.03,11
14131.0,168.22,1,105,2.18,284
14133.0,305.5,1,50,15.96,369
14134.0,11123.35,15,5814,3.35,18
14135.0,4953.61,11,5505,1.76,3
14136.0,1570.81,5,1148,2.84,36
14137.0,332.7,1,462,0.88,331
14139.0,670.98,3,539,2.29,126
14142.0,671.34,2,518,2.4,9
14144.0,30.6,1,12,2.55,122
14145.0,3857.85,3,899,4.65,95
14146.0,5259.3,7,3343,3.05,19
14147.0,2106.8,7,887,2.94,24
14148.0,309.09,1,207,2.21,50
14151.0,679.45,2,405,2.93,309
14152.0,1376.05,5,1133,1.68,23
14153.0,233.4,1,312,0.91,119
14154.0,5115.08,6,2757,3.0,17
14156.0,196549.74,102,108105,7.06,7
14157.0,553.8,3,250,2.93,25
14159.0,3230.45,9,2172,1.75,15
14160.0,8421.47,7,4661,2.52,246
14161.0,2182.46,5,1158,2.55,5
14163.0,148.71,1,57,1.86,98
14166.0,251.15,2,82,3.3,141
14167.0,711.7,4,193,4.04,100
14168.0,370.45,2,147,3.02,56
14169.0,621.51,2,205,4.03,66
14170.0,570.18,3,270,2.47,11
14171.0,135.0,1,44,3.26,366
14172.0,369.02,3,78,5.86,241
14173.0,135.16,2,44,5.12,277
14175.0,4456.58,5,1494,4.78,54
14176.0,339.11,2,117,3.74,3
14177.0,1660.23,9,839,3.97,17
14180.0,1570.73,9,159,13.71,8
14181.0,308.35,2,120,2.71,46
14182.0,678.77,4,174,4.93,79
14183.0,278.34,2,60,5.32,47
14186.0,1550.63,5,1550,1.47,63
14187.0,123.5,1,50,4.8,109
14189.0,1160.31,2,709,4.03,4
14190.0,79.9,1,2,39.95,302
14191.0,132.9,2,62,2.95,30
14192.0,293.74,1,218,1.67,24
14193.0,356.8,1,208,2.57,32
14194.0,7321.07,15,4197,3.02,28
14195.0,1603.6,4,1384,1.49,75
14197.0,390.05,1,143,4.68,46
14198.0,868.33,5,333,5.68,36
14199.0,906.3,3,226,4.82,59
14200.0,379.2,1,140,3.96,253
14201.0,446.1,3,216,3.33,45
14202.0,847.76,3,166,8.45,17
14203.0,339.34,1,80,5.4,33
14204.0,874.22,3,397,2.76,58
14205.0,1947.5,7,1138,3.68,30
14206.0,856.85,2,654,2.44,24
14207.0,157.8,1,36,4.45,323
14208.0,415.31,1,415,2.38,187
14209.0,2919.84,9,1048,5.08,21
14210.0,3955.68,11,1844,3.45,7
14211.0,2161.19,9,1333,2.69,47
14212.0,1119.66,1,894,1.77,81
14213.0,1192.2,1,244,4.89,40
14215.0,1626.61,4,927,3.56,4
14216.0,310.74,1,118,4.77,50
14217.0,1411.91,7,567,5.79,2
14219.0,543.89,2,285,4.2,45
14220.0,882.6,2,196,4.51,203
14221.0,3084.69,8,1617,3.4,85
14224.0,831.98,5,343,4.38,26
14225.0,2031.07,4,1167,2.85,70
14226.0,770.34,1,418,2.38,77
14227.0,3017.75,5,2228,2.4,50
14228.0,745.5,3,260,4.75,73
14229.0,1046.84,4,324,4.82,39
14230.0,979.8,3,246,5.5,71
14231.0,309.91,1,201,2.05,86
14233.0,1441.55,3,581,3.41,101
14235.0,1573.13,4,1055,2.28,134
14236.0,1253.78,4,502,3.27,8
14237.0,471.14,2,238,4.46,9
14238.0,287.38,2,78,4.93,298
14239.0,1882.32,10,736,3.83,67
14240.0,357.15,1,237,2.62,59
14241.0,120.0,1,96,1.25,332
14243.0,4842.28,8,2466,3.56,1
14244.0,366.42,1,814,1.25,296
14247.0,616.79,4,331,3.85,40
14248.0,730.37,2,590,2.43,95
14249.0,5400.46,12,2383,4.04,46
14252.0,350.99,1,111,12.63,17
14253.0,363.4,2,88,5.9,129
14254.0,601.03,1,263,2.48,68
14255.0,1000.63,1,1,1000.63,182
14256.0,1491.73,3,733,4.08,127
14257.0,2854.73,4,1650,2.0,16
14258.0,19381.36,16,10412,4.07,31
14260.0,824.28,3,544,3.06,107
14263.0,322.93,1,171,2.36,59
14264.0,1183.39,4,483,5.42,15
14265.0,843.17,2,385,4.07,100
14266.0,40.56,1,24,1.69,64
14268.0,354.85,1,147,3.43,106
14269.0,295.73,1,123,4.94,75
14271.0,101.86,1,60,2.39,45
14272.0,482.85,2,498,2.37,198
14274.0,256.6,1,178,1.67,322
14275.0,1189.38,6,538,1.95,31
14276.0,982.94,4,662,1.98,43
14277.0,13009.61,6,87830,3.83,47
14278.0,205.83,1,131,2.61,45
14279.0,191.86,2,46,4.53,156
14281.0,245.15,1,45,6.71,44
14282.0,4120.32,11,2810,1.62,3
14283.0,628.44,4,550,1.93,99
14284.0,704.4,1,349,3.49,289
14285.0,1374.41,4,413,4.37,149
14286.0,3851.01,4,4457,1.28,40
14290.0,2201.91,3,685,4.01,49
14291.0,4020.85,12,3397,2.17,16
14292.0,4354.32,7,1766,2.78,46
14293.0,2221.37,6,1021,3.53,4
14294.0,375.34,1,190,3.35,43
14295.0,2196.71,4,945,3.5,74
14296.0,456.4,2,314,3.45,57
14298.0,39667.19,38,41929,1.69,11
14299.0,10533.87,19,6079,2.88,1
14301.0,1352.04,3,1080,2.99,52
14302.0,742.9,3,298,2.91,66
14303.0,277.94,2,218,1.47,43
14304.0,1341.56,2,636,3.44,15
14306.0,1058.08,4,990,1.17,14
14307.0,2075.31,5,1316,2.99,9
14308.0,1147.02,2,2,573.51,185
14309.0,1428.28,2,950,2.71,49
14310.0,492.1,1,230,2.32,68
14311.0,206.19,1,89,2.78,203
14312.0,1478.7,5,892,4.44,14
14314.0,109.8,1,36,2.6,66
14315.0,716.69,2,323,3.49,200
14316.0,1370.34,5,4494,0.85,58
14318.0,158.02,1,152,1.64,96
14319.0,494.85,1,329,1.9,60
14320.0,868.96,3,388,4.71,182
14321.0,687.31,2,869,2.26,67
14322.0,474.1,4,158,4.07,65
14324.0,701.61,2,402,3.08,45
14325.0,245.48,1,320,1.15,205
14326.0,757.13,2,469,3.27,99
14327.0,1583.28,5,1157,2.16,18
14328.0,445.05,1,1,445.05,74
14329.0,4912.38,8,2826,3.51,11
14330.0,200.63,1,103,2.61,259
14332.0,1077.2,2,412,2.99,17
14334.0,1766.27,4,1255,2.8,61
14338.0,339.88,1,287,1.85,172
14339.0,310.75,1,288,1.94,64
14341.0,2285.04,10,1416,2.5,56
14342.0,249.88,2,174,3.5,68
