CustomerID,Cluster,ClusterName,TotalSpending,TotalTransaction,TotalQuantity,AvgPrice,Recency
17585,0,Medium Value Customer (Tier 2),948.03,3,860,2.32,81
16889,0,Medium Value Customer (Tier 2),947.98,3,686,2.44,33
17950,0,Medium Value Customer (Tier 2),947.26,6,479,2.72,1
16359,0,Medium Value Customer (Tier 2),946.83,7,581,3.27,12
14994,0,Medium Value Customer (Tier 2),946.72,5,568,2.18,18
16199,0,Medium Value Customer (Tier 2),942.75,7,321,3.34,28
18149,0,Medium Value Customer (Tier 2),941.88,4,559,2.39,40
14512,0,Medium Value Customer (Tier 2),940.69,5,614,2.3,19
15192,0,Medium Value Customer (Tier 2),937.07,3,726,2.61,1
17020,0,Medium Value Customer (Tier 2),935.62,2,860,1.62,178
15117,0,Medium Value Customer (Tier 2),934.19,3,1145,1.83,84
14723,0,Medium Value Customer (Tier 2),927.89,7,609,2.0,7
13288,0,Medium Value Customer (Tier 2),927.61,5,379,4.79,79
12909,0,Medium Value Customer (Tier 2),924.52,3,668,2.52,60
17322,0,Medium Value Customer (Tier 2),922.59,5,631,2.09,12
12998,0,Medium Value Customer (Tier 2),920.08,3,1124,1.59,128
14839,0,Medium Value Customer (Tier 2),915.28,3,927,2.33,54
15807,0,Medium Value Customer (Tier 2),913.62,2,1102,2.63,44
13787,0,Medium Value Customer (Tier 2),913.46,4,661,3.21,94
18236,0,Medium Value Customer (Tier 2),913.11,6,293,4.75,24
16138,0,Medium Value Customer (Tier 2),910.35,3,774,4.01,14
14754,0,Medium Value Customer (Tier 2),909.88,4,524,2.81,61
15661,0,Medium Value Customer (Tier 2),906.15,6,543,2.93,15
17578,0,Medium Value Customer (Tier 2),903.87,6,391,3.72,110
13249,0,Medium Value Customer (Tier 2),897.52,6,700,1.32,37
16266,0,Medium Value Customer (Tier 2),896.06,7,393,4.75,59
18022,0,Medium Value Customer (Tier 2),894.53,4,608,2.11,21
13278,0,Medium Value Customer (Tier 2),893.12,3,821,1.9,35
16115,0,Medium Value Customer (Tier 2),892.92,4,595,2.39,33
12997,0,Medium Value Customer (Tier 2),884.02,4,522,2.54,30
14966,0,Medium Value Customer (Tier 2),881.24,5,881,2.43,23
17368,0,Medium Value Customer (Tier 2),879.42,6,942,3.17,11
13782,0,Medium Value Customer (Tier 2),877.22,7,274,4.04,89
16256,0,Medium Value Customer (Tier 2),876.94,2,1009,5.4,129
14437,0,Medium Value Customer (Tier 2),873.34,5,420,3.3,1
13395,0,Medium Value Customer (Tier 2),872.51,2,1324,1.62,36
17244,0,Medium Value Customer (Tier 2),871.14,4,803,2.76,19
17966,0,Medium Value Customer (Tier 2),865.49,5,1347,1.39,227
16287,0,Medium Value Customer (Tier 2),864.48,4,1128,2.12,12
12791,0,Medium Value Customer (Tier 2),863.51,6,353,9.51,9
14901,0,Medium Value Customer (Tier 2),860.11,5,387,2.89,2
17043,0,Medium Value Customer (Tier 2),858.47,4,618,3.71,11
16794,0,Medium Value Customer (Tier 2),856.2,5,653,1.91,16
12399,0,Medium Value Customer (Tier 2),853.65,3,1020,1.96,21
17201,0,Medium Value Customer (Tier 2),853.32,3,773,2.7,159
14686,0,Medium Value Customer (Tier 2),852.53,5,457,2.27,50
16099,0,Medium Value Customer (Tier 2),841.3,4,526,1.83,53
17332,0,Medium Value Customer (Tier 2),838.27,5,794,2.57,164
17382,0,Medium Value Customer (Tier 2),836.88,7,432,2.19,71
13795,0,Medium Value Customer (Tier 2),836.3,4,1250,1.83,24
17683,0,Medium Value Customer (Tier 2),819.01,3,781,2.1,21
16430,0,Medium Value Customer (Tier 2),817.09,6,204,5.45,17
17790,0,Medium Value Customer (Tier 2),815.11,6,552,1.9,14
15912,0,Medium Value Customer (Tier 2),810.08,7,574,2.92,72
17135,0,Medium Value Customer (Tier 2),798.03,4,684,1.81,7
17281,0,Medium Value Customer (Tier 2),797.85,6,295,2.82,10
16155,0,Medium Value Customer (Tier 2),796.9,5,495,3.46,17
14075,0,Medium Value Customer (Tier 2),792.61,3,740,2.8,39
16955,0,Medium Value Customer (Tier 2),790.74,4,557,2.98,4
17609,0,Medium Value Customer (Tier 2),782.12,6,602,1.93,38
16493,0,Medium Value Customer (Tier 2),780.46,3,824,2.46,80
15850,0,Medium Value Customer (Tier 2),771.87,4,1036,2.2,12
17801,0,Medium Value Customer (Tier 2),770.03,3,820,1.57,87
17356,0,Medium Value Customer (Tier 2),768.25,4,759,1.51,190
14820,0,Medium Value Customer (Tier 2),767.47,5,471,4.7,16
17987,0,Medium Value Customer (Tier 2),766.87,4,720,2.19,12
13989,0,Medium Value Customer (Tier 2),759.98,3,894,1.12,100
13026,0,Medium Value Customer (Tier 2),757.72,4,846,1.51,124
13856,0,Medium Value Customer (Tier 2),753.53,8,611,4.46,99
16638,0,Medium Value Customer (Tier 2),749.81,6,396,2.92,4
15420,0,Medium Value Customer (Tier 2),743.0,6,844,1.4,70
18116,0,Medium Value Customer (Tier 2),731.38,5,430,2.78,12
15157,0,Medium Value Customer (Tier 2),718.04,2,1074,1.38,205
17860,0,Medium Value Customer (Tier 2),717.39,4,696,2.65,4
13296,0,Medium Value Customer (Tier 2),705.11,5,575,1.82,59
16658,0,Medium Value Customer (Tier 2),690.83,6,277,3.66,4
15235,0,Medium Value Customer (Tier 2),690.3,6,411,2.86,5
14953,0,Medium Value Customer (Tier 2),685.65,3,790,1.92,54
13585,0,Medium Value Customer (Tier 2),684.54,3,1386,1.51,166
17349,0,Medium Value Customer (Tier 2),674.16,4,670,2.13,16
14460,0,Medium Value Customer (Tier 2),659.16,6,998,1.58,32
17323,0,Medium Value Customer (Tier 2),644.52,5,666,1.19,43
17155,0,Medium Value Customer (Tier 2),640.76,5,745,1.65,163
16377,0,Medium Value Customer (Tier 2),632.28,1,1428,0.53,253
18283,0,Medium Value Customer (Tier 2),619.37,6,322,2.2,18
14455,0,Medium Value Customer (Tier 2),617.72,4,706,1.39,68
17205,0,Medium Value Customer (Tier 2),615.27,2,1330,1.06,52
15483,0,Medium Value Customer (Tier 2),592.56,6,614,1.55,21
18079,0,Medium Value Customer (Tier 2),590.78,1,1383,0.94,127
16668,0,Medium Value Customer (Tier 2),555.7,7,455,2.58,23
12891,0,Medium Value Customer (Tier 2),509.5,8,1375,0.39,94
17572,0,Medium Value Customer (Tier 2),496.26,7,256,2.41,9
17707,0,Medium Value Customer (Tier 2),456.9,6,402,1.67,12
15873,0,Medium Value Customer (Tier 2),313.92,4,1152,0.28,135
13361,1,Medium Value Customer (Tier 1),1450.5,2,324,4.44,108
15649,1,Medium Value Customer (Tier 1),1354.35,3,293,6.07,3
15370,1,Medium Value Customer (Tier 1),1352.96,1,567,3.25,46
14899,1,Medium Value Customer (Tier 1),1331.38,1,570,3.78,31
16054,1,Medium Value Customer (Tier 1),1327.98,3,411,10.63,54
16833,1,Medium Value Customer (Tier 1),1302.51,2,438,10.53,75
18286,1,Medium Value Customer (Tier 1),1296.43,2,608,4.27,112
16608,1,Medium Value Customer (Tier 1),1286.62,2,612,3.42,89
17478,1,Medium Value Customer (Tier 1),1272.8,2,516,3.45,44
14506,1,Medium Value Customer (Tier 1),1256.6,3,338,4.0,5
12666,1,Medium Value Customer (Tier 1),1248.42,1,370,3.85,30
12784,1,Medium Value Customer (Tier 1),1230.33,1,582,3.65,165
14430,1,Medium Value Customer (Tier 1),1220.9,3,446,3.91,147
17870,1,Medium Value Customer (Tier 1),1213.8,2,476,2.55,2
15377,1,Medium Value Customer (Tier 1),1211.75,4,253,4.91,18
14213,1,Medium Value Customer (Tier 1),1192.2,1,244,4.89,40
16501,1,Medium Value Customer (Tier 1),1191.23,1,628,2.59,19
12664,1,Medium Value Customer (Tier 1),1188.16,2,292,12.72,150
12562,1,Medium Value Customer (Tier 1),1185.18,2,548,3.6,21
15379,1,Medium Value Customer (Tier 1),1174.55,1,695,2.84,36
15111,1,Medium Value Customer (Tier 1),1163.39,3,454,4.25,8
13878,1,Medium Value Customer (Tier 1),1145.33,3,464,4.37,183
16282,1,Medium Value Customer (Tier 1),1139.28,2,676,3.86,123
13523,1,Medium Value Customer (Tier 1),1136.64,2,602,3.83,2
18066,1,Medium Value Customer (Tier 1),1122.4,2,427,4.04,22
13800,1,Medium Value Customer (Tier 1),1121.24,2,560,2.77,66
12388,1,Medium Value Customer (Tier 1),1120.45,2,539,2.93,81
15828,1,Medium Value Customer (Tier 1),1108.82,1,367,4.54,11
12803,1,Medium Value Customer (Tier 1),1092.81,1,872,1.81,29
15154,1,Medium Value Customer (Tier 1),1089.44,2,244,4.49,114
16223,1,Medium Value Customer (Tier 1),1087.05,2,643,2.72,10
17366,1,Medium Value Customer (Tier 1),1077.24,2,504,2.91,68
14332,1,Medium Value Customer (Tier 1),1077.2,2,412,2.99,17
13760,1,Medium Value Customer (Tier 1),1076.85,3,426,3.36,40
13299,1,Medium Value Customer (Tier 1),1076.2,2,386,4.66,59
12801,1,Medium Value Customer (Tier 1),1071.82,1,505,4.6,136
14080,1,Medium Value Customer (Tier 1),1070.08,4,220,8.35,49
18277,1,Medium Value Customer (Tier 1),1069.67,4,381,5.31,33
16777,1,Medium Value Customer (Tier 1),1069.56,3,408,4.02,49
13803,1,Medium Value Customer (Tier 1),1061.84,2,710,2.69,67
14984,1,Medium Value Customer (Tier 1),1058.14,4,290,4.94,24
16244,1,Medium Value Customer (Tier 1),1056.63,1,619,2.63,8
14734,1,Medium Value Customer (Tier 1),1056.42,4,378,4.86,61
14229,1,Medium Value Customer (Tier 1),1046.84,4,324,4.82,39
16991,1,Medium Value Customer (Tier 1),1041.21,1,793,2.28,57
14847,1,Medium Value Customer (Tier 1),1039.55,2,413,4.31,43
12486,1,Medium Value Customer (Tier 1),1037.28,1,523,4.1,67
16083,1,Medium Value Customer (Tier 1),1033.8,2,606,2.04,18
13417,1,Medium Value Customer (Tier 1),1028.66,4,370,3.75,183
17310,1,Medium Value Customer (Tier 1),1025.1,2,402,2.55,23
17567,1,Medium Value Customer (Tier 1),1024.55,2,520,2.89,8
16568,1,Medium Value Customer (Tier 1),1020.9,2,366,12.29,63
14480,1,Medium Value Customer (Tier 1),1020.47,3,527,2.74,38
18074,1,Medium Value Customer (Tier 1),1019.44,2,361,4.57,9
13375,1,Medium Value Customer (Tier 1),1013.58,1,682,3.16,80
17655,1,Medium Value Customer (Tier 1),1013.54,3,426,3.87,2
17004,1,Medium Value Customer (Tier 1),1012.22,2,462,2.39,28
17540,1,Medium Value Customer (Tier 1),1011.7,4,394,2.82,19
17321,1,Medium Value Customer (Tier 1),1008.05,4,426,3.26,30
16979,1,Medium Value Customer (Tier 1),1007.74,3,586,3.41,19
16527,1,Medium Value Customer (Tier 1),1004.88,1,602,3.26,60
17878,1,Medium Value Customer (Tier 1),999.48,2,613,2.06,31
16586,1,Medium Value Customer (Tier 1),998.83,2,253,5.04,80
13965,1,Medium Value Customer (Tier 1),996.61,3,425,3.52,112
13821,1,Medium Value Customer (Tier 1),993.44,4,324,3.6,29
15186,1,Medium Value Customer (Tier 1),991.79,3,501,3.32,110
13559,1,Medium Value Customer (Tier 1),990.0,2,360,2.75,148
16130,1,Medium Value Customer (Tier 1),987.48,4,296,5.92,58
12862,1,Medium Value Customer (Tier 1),984.62,2,611,2.93,61
14479,1,Medium Value Customer (Tier 1),982.86,3,503,2.97,1
14538,1,Medium Value Customer (Tier 1),982.59,3,129,10.21,166
16016,1,Medium Value Customer (Tier 1),980.91,4,417,3.51,2
12543,1,Medium Value Customer (Tier 1),980.25,1,688,2.61,84
14230,1,Medium Value Customer (Tier 1),979.8,3,246,5.5,71
13591,1,Medium Value Customer (Tier 1),976.81,4,365,4.62,71
13919,1,Medium Value Customer (Tier 1),975.87,2,659,2.93,60
17456,1,Medium Value Customer (Tier 1),975.56,2,508,3.34,1
16214,1,Medium Value Customer (Tier 1),975.5,1,888,3.36,71
12525,1,Medium Value Customer (Tier 1),973.73,3,509,3.01,134
12694,1,Medium Value Customer (Tier 1),973.68,1,846,2.11,57
17531,1,Medium Value Customer (Tier 1),970.12,2,336,4.32,163
15708,1,Medium Value Customer (Tier 1),969.19,3,369,4.51,5
16254,1,Medium Value Customer (Tier 1),967.44,3,543,3.15,14
14443,1,Medium Value Customer (Tier 1),966.27,2,582,2.38,4
16471,1,Medium Value Customer (Tier 1),966.03,3,529,2.77,29
15084,1,Medium Value Customer (Tier 1),965.2,2,600,5.96,15
12425,1,Medium Value Customer (Tier 1),964.21,1,651,2.3,84
17515,1,Medium Value Customer (Tier 1),963.49,5,284,6.07,30
15906,1,Medium Value Customer (Tier 1),962.5,3,205,6.76,10
15268,1,Medium Value Customer (Tier 1),961.9,3,428,3.86,114
13587,1,Medium Value Customer (Tier 1),961.1,3,484,2.87,85
18085,1,Medium Value Customer (Tier 1),955.8,3,320,3.39,9
12505,1,Medium Value Customer (Tier 1),955.2,1,324,4.44,44
15430,1,Medium Value Customer (Tier 1),954.75,2,309,3.96,103
12767,1,Medium Value Customer (Tier 1),949.82,1,598,2.09,11
15177,1,Medium Value Customer (Tier 1),948.93,1,485,3.78,61
12874,1,Medium Value Customer (Tier 1),948.42,2,623,3.08,21
13778,1,Medium Value Customer (Tier 1),945.79,3,441,4.0,127
17544,1,Medium Value Customer (Tier 1),944.82,3,410,3.52,26
13539,1,Medium Value Customer (Tier 1),938.02,4,390,3.98,56
16372,1,Medium Value Customer (Tier 1),934.58,3,564,2.2,45
14544,1,Medium Value Customer (Tier 1),934.23,1,876,1.82,106
15792,1,Medium Value Customer (Tier 1),933.84,2,606,2.44,35
13863,1,Medium Value Customer (Tier 1),933.77,3,329,5.11,101
16661,1,Medium Value Customer (Tier 1),932.76,4,364,3.34,176
13465,1,Medium Value Customer (Tier 1),931.12,2,584,2.32,82
16975,1,Medium Value Customer (Tier 1),926.12,3,586,2.38,59
12745,1,Medium Value Customer (Tier 1),925.41,3,468,11.72,122
14573,1,Medium Value Customer (Tier 1),925.3,5,275,4.31,8
17862,1,Medium Value Customer (Tier 1),923.99,3,340,3.98,21
15734,1,Medium Value Customer (Tier 1),923.85,2,170,21.65,72
15579,1,Medium Value Customer (Tier 1),923.03,3,596,3.08,19
14605,1,Medium Value Customer (Tier 1),921.56,4,416,3.38,10
16915,1,Medium Value Customer (Tier 1),921.5,5,58,30.16,22
17363,1,Medium Value Customer (Tier 1),920.46,3,499,2.3,31
14568,1,Medium Value Customer (Tier 1),919.7,1,645,1.96,71
13872,1,Medium Value Customer (Tier 1),919.57,3,339,4.24,163
13304,1,Medium Value Customer (Tier 1),917.57,3,478,3.67,91
14061,1,Medium Value Customer (Tier 1),917.43,3,133,8.65,143
14379,1,Medium Value Customer (Tier 1),917.06,2,420,3.96,29
12553,1,Medium Value Customer (Tier 1),916.47,2,360,4.65,21
14665,1,Medium Value Customer (Tier 1),913.95,2,404,2.77,63
13402,1,Medium Value Customer (Tier 1),913.9,3,628,2.74,8
18241,1,Medium Value Customer (Tier 1),913.9,4,420,3.11,51
13300,1,Medium Value Customer (Tier 1),913.62,2,252,4.96,24
17871,1,Medium Value Customer (Tier 1),913.05,4,483,3.27,33
18062,1,Medium Value Customer (Tier 1),912.15,3,435,2.93,22
14199,1,Medium Value Customer (Tier 1),906.3,3,226,4.82,59
16774,1,Medium Value Customer (Tier 1),905.96,4,452,3.54,59
16987,1,Medium Value Customer (Tier 1),904.6,4,270,3.92,12
14414,1,Medium Value Customer (Tier 1),902.35,1,365,5.87,10
14853,1,Medium Value Customer (Tier 1),901.07,3,263,5.8,59
13295,1,Medium Value Customer (Tier 1),900.77,3,651,2.17,12
16895,1,Medium Value Customer (Tier 1),900.63,4,330,3.4,74
14427,1,Medium Value Customer (Tier 1),900.18,2,310,14.31,130
15710,1,Medium Value Customer (Tier 1),898.87,1,641,2.46,53
17990,1,Medium Value Customer (Tier 1),896.77,3,363,2.79,16
13996,1,Medium Value Customer (Tier 1),895.76,2,613,3.61,22
16358,1,Medium Value Customer (Tier 1),892.15,1,763,1.92,30
14065,1,Medium Value Customer (Tier 1),891.02,3,582,3.68,25
15824,1,Medium Value Customer (Tier 1),890.94,2,478,2.59,89
15140,1,Medium Value Customer (Tier 1),889.44,1,438,2.33,78
14813,1,Medium Value Customer (Tier 1),888.91,4,392,3.21,5
12591,1,Medium Value Customer (Tier 1),886.1,2,425,4.78,26
16623,1,Medium Value Customer (Tier 1),885.79,3,403,3.31,37
16228,1,Medium Value Customer (Tier 1),885.71,3,555,2.96,21
13124,1,Medium Value Customer (Tier 1),885.33,1,619,2.69,21
17101,1,Medium Value Customer (Tier 1),885.32,3,360,4.28,30
16159,1,Medium Value Customer (Tier 1),884.59,3,399,3.87,106
18141,1,Medium Value Customer (Tier 1),882.47,2,433,2.97,37
16830,1,Medium Value Customer (Tier 1),881.59,3,435,3.22,78
13761,1,Medium Value Customer (Tier 1),881.52,4,437,2.74,138
17143,1,Medium Value Customer (Tier 1),880.97,2,314,3.49,53
14700,1,Medium Value Customer (Tier 1),880.96,2,292,3.36,51
16677,1,Medium Value Customer (Tier 1),880.62,2,457,3.33,47
14612,1,Medium Value Customer (Tier 1),877.7,1,134,7.03,51
14204,1,Medium Value Customer (Tier 1),874.22,3,397,2.76,58
15886,1,Medium Value Customer (Tier 1),871.78,3,520,3.42,52
14375,1,Medium Value Customer (Tier 1),871.26,2,463,3.22,86
13900,1,Medium Value Customer (Tier 1),869.64,3,508,2.75,25
14198,1,Medium Value Customer (Tier 1),868.33,5,333,5.68,36
15664,1,Medium Value Customer (Tier 1),867.6,3,373,2.53,85
17167,1,Medium Value Customer (Tier 1),867.11,3,429,3.13,15
14372,1,Medium Value Customer (Tier 1),860.08,2,378,4.2,79
13891,1,Medium Value Customer (Tier 1),859.21,3,476,2.58,14
12440,1,Medium Value Customer (Tier 1),859.2,2,331,5.45,98
14206,1,Medium Value Customer (Tier 1),856.85,2,654,2.44,24
17161,1,Medium Value Customer (Tier 1),856.01,1,537,2.55,80
15542,1,Medium Value Customer (Tier 1),855.71,3,418,2.7,148
15992,1,Medium Value Customer (Tier 1),854.61,2,497,2.32,32
14389,1,Medium Value Customer (Tier 1),854.55,3,659,1.97,60
13945,1,Medium Value Customer (Tier 1),854.15,2,413,3.37,30
17006,1,Medium Value Customer (Tier 1),853.49,4,300,3.06,28
12696,1,Medium Value Customer (Tier 1),851.91,2,564,3.29,70
16906,1,Medium Value Customer (Tier 1),851.33,3,327,3.44,64
16574,1,Medium Value Customer (Tier 1),850.34,2,586,1.99,59
13897,1,Medium Value Customer (Tier 1),849.56,2,620,2.35,74
15784,1,Medium Value Customer (Tier 1),848.33,2,381,3.99,103
14202,1,Medium Value Customer (Tier 1),847.76,3,166,8.45,17
12693,1,Medium Value Customer (Tier 1),847.11,3,281,4.71,32
18136,1,Medium Value Customer (Tier 1),847.03,2,481,3.3,45
13970,1,Medium Value Customer (Tier 1),846.55,2,469,3.26,22
15210,1,Medium Value Customer (Tier 1),845.01,2,613,4.06,14
12993,1,Medium Value Customer (Tier 1),844.87,4,511,2.41,81
14922,1,Medium Value Customer (Tier 1),843.74,2,376,3.99,29
14265,1,Medium Value Customer (Tier 1),843.17,2,385,4.07,100
16511,1,Medium Value Customer (Tier 1),842.16,3,364,3.17,33
14355,1,Medium Value Customer (Tier 1),840.05,3,617,2.17,1
18247,1,Medium Value Customer (Tier 1),839.73,3,335,4.5,50
15471,1,Medium Value Customer (Tier 1),837.53,2,414,2.28,16
14894,1,Medium Value Customer (Tier 1),837.06,2,338,3.04,79
13386,1,Medium Value Customer (Tier 1),835.46,2,514,2.29,50
17659,1,Medium Value Customer (Tier 1),835.33,3,291,4.49,8
15190,1,Medium Value Customer (Tier 1),834.44,1,790,2.26,70
13976,1,Medium Value Customer (Tier 1),834.38,3,298,4.89,142
12903,1,Medium Value Customer (Tier 1),833.53,1,493,2.28,64
14885,1,Medium Value Customer (Tier 1),832.8,2,584,1.64,63
17429,1,Medium Value Customer (Tier 1),832.54,2,662,2.33,32
16140,1,Medium Value Customer (Tier 1),832.42,2,646,2.19,7
14224,1,Medium Value Customer (Tier 1),831.98,5,343,4.38,26
13566,1,Medium Value Customer (Tier 1),831.76,3,690,1.69,70
17671,1,Medium Value Customer (Tier 1),830.63,2,405,3.63,1
12458,1,Medium Value Customer (Tier 1),830.09,2,480,3.67,63
15617,1,Medium Value Customer (Tier 1),828.55,3,485,3.21,32
17003,1,Medium Value Customer (Tier 1),828.21,4,494,2.09,38
15021,1,Medium Value Customer (Tier 1),826.91,4,350,2.66,2
12576,1,Medium Value Customer (Tier 1),826.89,3,527,2.87,28
12639,1,Medium Value Customer (Tier 1),826.27,2,430,4.24,70
12695,1,Medium Value Customer (Tier 1),825.02,3,234,5.89,164
15133,1,Medium Value Customer (Tier 1),824.48,2,280,3.2,18
14260,1,Medium Value Customer (Tier 1),824.28,3,544,3.06,107
16264,1,Medium Value Customer (Tier 1),823.53,2,616,2.59,74
15137,1,Medium Value Customer (Tier 1),823.4,2,596,2.12,156
13476,1,Medium Value Customer (Tier 1),823.0,3,296,4.81,42
18181,1,Medium Value Customer (Tier 1),821.49,4,377,2.94,36
16246,1,Medium Value Customer (Tier 1),821.35,2,336,2.89,95
16048,1,Medium Value Customer (Tier 1),818.79,4,425,2.22,9
15074,1,Medium Value Customer (Tier 1),817.46,2,608,1.67,65
15180,1,Medium Value Customer (Tier 1),816.93,3,654,2.16,3
12393,1,Medium Value Customer (Tier 1),816.85,2,495,2.78,18
14872,1,Medium Value Customer (Tier 1),816.6,3,662,1.78,119
15269,1,Medium Value Customer (Tier 1),816.56,2,346,3.06,16
16809,1,Medium Value Customer (Tier 1),812.74,4,441,2.09,68
12915,1,Medium Value Customer (Tier 1),811.1,3,359,5.04,8
18096,1,Medium Value Customer (Tier 1),808.81,3,621,2.27,78
17239,1,Medium Value Customer (Tier 1),806.95,3,365,2.47,23
13223,1,Medium Value Customer (Tier 1),805.92,4,480,1.47,59
17866,1,Medium Value Customer (Tier 1),805.3,2,361,3.91,120
13145,1,Medium Value Customer (Tier 1),805.0,4,121,76.94,8
12632,1,Medium Value Customer (Tier 1),804.88,2,694,2.23,156
16491,1,Medium Value Customer (Tier 1),801.66,1,582,2.21,49
17023,1,Medium Value Customer (Tier 1),800.18,3,530,2.59,53
13041,1,Medium Value Customer (Tier 1),799.13,4,335,3.82,86
12842,1,Medium Value Customer (Tier 1),799.0,2,340,2.47,40
16175,1,Medium Value Customer (Tier 1),798.85,3,399,3.01,107
15197,1,Medium Value Customer (Tier 1),797.9,3,589,2.12,30
15105,1,Medium Value Customer (Tier 1),795.98,2,536,2.65,66
17179,1,Medium Value Customer (Tier 1),795.47,3,335,2.27,18
12648,1,Medium Value Customer (Tier 1),793.95,3,358,3.94,73
17746,1,Medium Value Customer (Tier 1),793.93,3,659,2.54,107
13140,1,Medium Value Customer (Tier 1),790.71,3,461,3.49,2
16472,1,Medium Value Customer (Tier 1),789.6,2,252,7.02,70
14618,1,Medium Value Customer (Tier 1),788.88,4,440,4.62,12
17952,1,Medium Value Customer (Tier 1),788.46,4,477,2.46,14
16387,1,Medium Value Customer (Tier 1),788.1,4,404,3.28,31
13770,1,Medium Value Customer (Tier 1),785.37,4,468,3.45,58
13541,1,Medium Value Customer (Tier 1),785.25,2,279,3.5,63
16784,1,Medium Value Customer (Tier 1),784.73,4,470,2.05,12
13595,1,Medium Value Customer (Tier 1),784.48,3,341,3.05,152
13415,1,Medium Value Customer (Tier 1),784.17,4,496,2.52,108
12761,1,Medium Value Customer (Tier 1),782.95,2,281,4.39,93
16958,1,Medium Value Customer (Tier 1),778.49,1,514,2.5,71
13155,1,Medium Value Customer (Tier 1),778.42,3,412,2.67,4
16049,1,Medium Value Customer (Tier 1),777.34,3,369,2.73,11
17482,1,Medium Value Customer (Tier 1),775.64,2,240,4.37,123
15574,1,Medium Value Customer (Tier 1),774.84,3,577,2.18,8
16384,1,Medium Value Customer (Tier 1),774.45,2,601,1.96,65
14687,1,Medium Value Customer (Tier 1),773.68,2,380,3.41,36
16861,1,Medium Value Customer (Tier 1),772.83,3,476,2.62,26
18196,1,Medium Value Customer (Tier 1),770.56,2,607,2.04,107
14226,1,Medium Value Customer (Tier 1),770.34,1,418,2.38,77
16092,1,Medium Value Customer (Tier 1),770.08,3,560,2.04,140
14838,1,Medium Value Customer (Tier 1),769.92,2,361,3.07,59
16676,1,Medium Value Customer (Tier 1),769.78,2,291,5.62,38
12449,1,Medium Value Customer (Tier 1),768.6,2,729,2.69,46
12379,1,Medium Value Customer (Tier 1),767.98,2,408,2.95,58
15331,1,Medium Value Customer (Tier 1),767.91,3,701,1.79,135
17545,1,Medium Value Customer (Tier 1),767.54,3,345,2.71,26
16386,1,Medium Value Customer (Tier 1),765.59,1,495,2.48,23
12847,1,Medium Value Customer (Tier 1),765.36,1,624,1.28,23
12670,1,Medium Value Customer (Tier 1),764.24,2,230,5.53,21
12423,1,Medium Value Customer (Tier 1),763.08,2,454,3.15,23
15994,1,Medium Value Customer (Tier 1),761.41,2,289,3.49,47
14565,1,Medium Value Customer (Tier 1),760.1,1,400,2.96,109
14947,1,Medium Value Customer (Tier 1),758.97,4,237,5.85,24
15809,1,Medium Value Customer (Tier 1),758.67,2,399,15.68,95
13208,1,Medium Value Customer (Tier 1),758.65,3,540,2.79,85
15908,1,Medium Value Customer (Tier 1),758.62,2,173,3.34,126
17854,1,Medium Value Customer (Tier 1),757.24,4,523,2.37,98
14326,1,Medium Value Customer (Tier 1),757.13,2,469,3.27,99
16769,1,Medium Value Customer (Tier 1),755.51,3,215,5.42,114
16262,1,Medium Value Customer (Tier 1),755.15,1,446,3.05,14
13370,1,Medium Value Customer (Tier 1),754.87,1,343,3.73,7
18179,1,Medium Value Customer (Tier 1),754.38,2,451,2.72,158
12987,1,Medium Value Customer (Tier 1),753.51,3,366,4.08,56
13049,1,Medium Value Customer (Tier 1),751.56,2,352,2.3,25
16071,1,Medium Value Customer (Tier 1),750.56,3,517,2.34,163
14484,1,Medium Value Customer (Tier 1),749.06,3,534,2.09,37
16972,1,Medium Value Customer (Tier 1),749.0,2,183,4.51,18
13108,1,Medium Value Customer (Tier 1),748.46,2,745,1.42,8
17492,1,Medium Value Customer (Tier 1),747.85,2,295,3.94,114
13614,1,Medium Value Customer (Tier 1),747.28,2,257,4.52,29
14942,1,Medium Value Customer (Tier 1),746.56,4,354,2.5,37
16465,1,Medium Value Customer (Tier 1),746.24,2,504,2.41,56
14714,1,Medium Value Customer (Tier 1),746.05,3,413,2.62,43
14228,1,Medium Value Customer (Tier 1),745.5,3,260,4.75,73
16172,1,Medium Value Customer (Tier 1),744.34,3,632,2.01,109
12588,1,Medium Value Customer (Tier 1),743.88,3,385,6.51,35
14302,1,Medium Value Customer (Tier 1),742.9,3,298,2.91,66
17734,1,Medium Value Customer (Tier 1),741.69,3,319,3.61,161
16344,1,Medium Value Customer (Tier 1),741.32,3,688,1.84,145
16593,1,Medium Value Customer (Tier 1),741.11,5,261,4.23,26
13589,1,Medium Value Customer (Tier 1),741.09,4,179,7.33,85
17764,1,Medium Value Customer (Tier 1),741.02,3,323,3.01,38
13713,1,Medium Value Customer (Tier 1),740.76,3,284,2.89,44
15723,1,Medium Value Customer (Tier 1),740.0,3,354,2.84,47
17525,1,Medium Value Customer (Tier 1),739.2,2,256,4.55,33
16183,1,Medium Value Customer (Tier 1),739.1,3,238,4.11,30
15605,1,Medium Value Customer (Tier 1),738.57,5,271,5.0,9
15070,1,Medium Value Customer (Tier 1),737.05,3,347,3.51,8
16075,1,Medium Value Customer (Tier 1),736.93,2,271,4.7,138
17787,1,Medium Value Customer (Tier 1),736.28,1,356,3.51,7
13617,1,Medium Value Customer (Tier 1),734.57,5,293,3.95,44
