CustomerID,TotalSpending,TotalTransaction,TotalQuantity,AvgPrice,Recency
13485,2564.98,10,1521,3.6,12
13487,271.47,2,97,4.68,141
13488,6619.57,11,3373,3.5,3
13490,154.25,1,25,9.41,290
13491,3350.74,18,1482,3.65,8
13495,3329.39,6,1845,2.08,4
13497,972.28,5,416,3.22,4
13498,327.38,1,362,2.27,366
13500,299.53,1,229,3.33,37
13501,1544.79,2,693,3.65,122
13502,488.5,2,226,3.07,51
13503,1642.39,5,857,3.19,115
13506,1180.68,4,850,2.7,5
13508,176.08,1,156,2.83,278
13509,135.0,1,108,1.25,143
13510,2766.73,7,1658,3.63,11
13511,282.76,1,60,13.0,312
13512,462.18,3,276,2.49,23
13513,619.49,2,255,2.56,77
13514,663.7,3,248,5.07,64
13515,374.7,2,138,4.13,85
13516,295.85,1,129,5.19,53
13519,220.46,1,110,2.91,78
13520,3285.05,6,1640,4.39,7
13523,1136.64,2,602,3.83,2
13526,1182.0,2,1911,1.03,374
13527,2298.93,5,1053,3.05,54
13530,402.98,1,272,2.01,270
13531,1254.72,5,426,4.59,2
13534,1850.82,10,908,2.71,15
13535,89.5,1,10,8.95,38
13537,717.85,2,337,3.24,61
13538,1822.28,5,784,3.65,32
13539,938.02,4,390,3.98,56
13540,632.39,3,189,5.55,103
13541,785.25,2,279,3.5,63
13542,3959.49,17,804,5.56,12
13543,1439.61,2,329,4.6,270
13544,514.14,4,219,2.45,47
13545,364.93,2,252,2.52,26
13546,465.15,2,230,2.35,18
13547,167.08,1,79,2.9,44
13548,223.28,1,122,2.7,107
13549,87.6,1,96,0.91,23
13550,342.55,1,430,1.74,19
13551,152.4,1,24,6.35,302
13552,3208.85,10,1213,3.37,64
13553,499.6,1,201,3.51,310
13554,1629.35,7,579,4.04,16
13555,4792.96,9,2126,2.94,14
13556,200.82,2,134,2.07,65
13557,2448.2,11,1852,2.2,51
13559,990.0,2,360,2.75,148
13561,1661.54,10,1042,2.27,33
13562,3038.85,5,846,4.54,37
13564,15310.35,35,8497,3.04,4
13565,174.58,1,88,2.31,47
13566,831.76,3,690,1.69,70
13567,1079.29,4,643,2.58,64
13569,497.74,3,232,2.43,3
13571,2448.32,14,1434,2.11,18
13573,614.27,4,345,2.76,15
13574,404.45,1,304,2.17,47
13576,4834.4,11,1968,3.76,9
13577,1801.68,7,870,3.46,18
13578,147.66,1,127,1.97,45
13579,1072.0,4,588,3.47,5
13580,107.75,1,45,9.23,42
13581,162.53,1,89,2.1,50
13582,241.68,2,106,2.86,25
13583,664.0,1,372,2.84,315
13584,243.3,2,323,1.67,134
13585,684.54,3,1386,1.51,166
13586,127.28,1,38,3.84,177
13587,961.1,3,484,2.87,85
13589,741.09,4,179,7.33,85
13590,4354.12,12,3423,2.46,11
13591,976.81,4,365,4.62,71
13593,3481.41,9,1451,3.71,23
13594,136.35,1,37,5.85,121
13595,784.48,3,341,3.05,152
13597,396.71,2,231,2.23,36
13598,601.92,4,341,2.49,131
13599,5013.96,14,3200,2.24,2
13600,298.9,1,275,2.57,270
13601,466.67,2,409,2.57,28
13602,596.28,3,271,3.44,17
13604,717.62,1,242,5.51,294
13605,522.67,2,425,1.93,23
13607,400.3,1,178,4.06,38
13608,232.05,1,110,2.27,176
13609,167.35,1,19,13.19,229
13610,1021.38,7,381,3.47,23
13611,2143.53,7,1234,2.82,10
13612,818.29,1,444,3.4,268
13613,1039.85,5,445,3.97,88
13614,747.28,2,257,4.52,29
13615,5854.84,7,2721,4.68,35
13616,283.85,2,172,3.08,204
13617,734.57,5,293,3.95,44
13619,224.94,2,79,3.32,180
13620,112.34,1,74,2.5,164
13622,658.95,1,379,3.46,332
13623,1805.32,5,724,3.35,16
13624,462.08,1,820,2.79,24
13625,301.26,1,144,5.41,232
13626,449.81,1,189,4.93,15
13627,607.43,2,363,3.08,124
13628,310.14,1,106,4.14,312
13629,5578.5,8,3350,1.68,49
13632,1526.88,3,602,3.69,30
13634,3486.41,11,1390,3.79,10
13635,1928.13,3,1207,2.22,78
13639,312.93,1,197,1.92,72
13640,405.0,1,108,3.75,247
13641,1016.47,5,1098,3.46,276
13642,159.92,3,80,2.42,68
13643,1637.33,7,629,4.34,18
13646,326.25,2,79,4.41,35
13647,1393.56,4,908,3.25,130
13648,1764.02,8,960,2.9,36
13649,1304.88,5,710,3.75,2
13650,1451.66,4,824,3.22,10
13651,132.65,1,29,8.81,17
13652,1475.77,3,992,2.55,4
13653,152.2,1,72,2.78,123
13654,3600.67,5,2580,2.05,16
13655,1347.54,4,620,3.39,10
13656,699.2,2,372,2.89,135
13658,3386.33,4,1152,4.45,19
13659,3321.68,10,1645,3.97,52
13660,306.64,1,136,4.93,36
13661,325.24,1,118,4.05,239
13662,1352.35,8,636,4.37,21
13663,1858.04,4,802,3.73,16
13665,1711.66,3,1652,2.03,22
13666,43.25,2,13,4.18,56
13668,6638.65,14,2374,4.07,19
13669,195.0,1,156,1.25,43
13671,172.6,1,95,1.93,30
13672,233.53,1,81,3.41,366
13674,240.68,1,102,4.18,68
13676,243.9,2,104,3.83,175
13677,551.24,2,217,3.49,40
13679,281.26,3,102,2.96,129
13680,7700.55,8,3310,2.91,107
13683,258.6,1,180,1.73,93
13684,529.75,3,196,2.43,26
13686,337.04,2,308,1.58,16
13687,11880.84,1,87167,0.15,74
13688,375.5,1,130,4.55,271
13689,349.5,1,210,1.75,80
13691,212.78,1,145,2.1,32
13692,1626.08,2,875,2.09,44
13693,2011.82,9,880,4.18,10
13694,131443.19,94,125893,1.72,9
13695,266.6,1,188,1.24,213
13696,2020.4,3,552,4.64,57
13698,451.73,2,227,3.43,232
13699,455.57,1,153,5.32,186
13700,348.34,3,505,1.39,53
13701,161.0,1,80,2.27,82
13702,135.18,1,74,2.38,81
13703,326.06,1,118,3.25,51
13705,1323.47,5,646,5.2,9
13706,300.38,1,112,6.2,262
13707,2559.45,3,1859,2.26,65
13709,1263.7,5,614,3.64,82
13710,329.04,2,160,2.2,59
13711,1540.2,7,679,4.31,42
13712,537.58,1,776,3.45,246
13713,740.76,3,284,2.89,44
13714,161.35,1,50,3.64,101
13715,7348.3,13,4345,2.35,8
13717,318.29,2,185,3.61,93
13719,1741.4,6,979,3.04,29
13721,217.4,1,196,1.13,31
13722,3260.0,7,1658,3.69,56
13723,994.23,5,550,3.19,28
13724,213.01,1,130,2.15,273
13727,740.67,6,206,6.9,247
13728,1839.03,10,811,4.68,23
13729,724.73,3,419,3.6,71
13733,487.03,2,335,2.82,46
13734,6695.69,4,302,7.57,144
13735,6879.23,9,3007,3.11,12
13736,2022.67,5,1053,2.65,61
13738,434.78,1,237,2.63,32
13739,75.3,1,22,3.35,163
13740,1232.02,4,562,3.93,51
13745,477.32,1,650,1.09,182
13746,176.69,1,83,3.46,49
13747,169.8,2,60,4.69,9
13748,1320.1,5,669,2.4,9
13750,1954.92,6,854,3.61,16
13752,404.45,1,131,5.06,163
13753,1353.31,3,938,1.95,234
13754,164.45,1,101,3.43,73
13756,3999.23,10,2238,2.91,3
13757,195.55,1,54,3.47,310
13758,6226.43,10,3224,3.41,2
13760,1076.85,3,426,3.36,40
13761,881.52,4,437,2.74,138
13762,2165.76,4,2336,1.19,229
13763,3502.48,2,2496,2.42,53
13764,1400.2,3,1158,2.35,205
13765,352.82,1,297,3.98,289
13766,190.35,1,137,2.07,131
13767,18320.17,39,7913,3.72,5
13768,875.97,2,373,3.45,362
13769,3003.91,11,1411,3.17,3
13770,785.37,4,468,3.45,58
13771,3094.37,5,1663,3.12,169
13772,1977.39,5,906,3.13,36
13773,301.54,2,174,2.64,32
13775,1049.66,1,455,3.13,226
13776,623.98,2,2,311.99,64
13777,30501.26,37,13845,2.24,2
13778,945.79,3,441,4.0,127
13779,161.13,1,53,4.03,151
13780,372.06,1,161,2.52,43
13781,650.99,2,270,3.53,228
13782,877.22,7,274,4.04,89
13783,1542.09,4,3437,0.56,123
13784,447.44,3,334,4.48,70
13785,542.49,4,151,5.63,64
13786,3127.99,6,1515,2.6,3
13787,913.46,4,661,3.21,94
13788,3.75,1,1,3.75,141
13789,239.46,1,258,1.04,24
13792,188.4,1,64,4.74,58
13793,96.0,1,52,1.94,282
13794,126.03,1,63,3.67,182
13795,836.3,4,1250,1.83,24
13796,289.7,1,218,2.3,135
13797,1179.45,3,573,3.7,72
13798,38683.02,54,24399,2.46,8
13799,2114.71,7,1137,2.87,80
13800,1121.24,2,560,2.77,66
13802,21659.69,16,11557,2.92,10
13803,1061.84,2,710,2.69,67
13804,572.73,2,335,2.57,71
13807,422.2,3,116,6.99,3
13809,524.65,2,252,4.95,30
13813,1398.61,4,740,3.84,163
13814,678.2,1,350,3.38,163
13815,3448.38,4,2821,2.84,42
13818,61.28,1,60,1.34,65
13819,1502.0,3,1200,2.15,305
13820,652.75,3,285,2.84,54
13821,993.44,4,324,3.6,29
13823,2445.79,5,1125,4.96,16
13824,1615.82,7,674,2.96,15
13825,255.59,2,182,2.76,257
13829,102.0,1,12,8.5,57
13830,156.85,1,47,7.18,217
13831,4795.09,13,1810,4.77,5
13832,557.69,1,392,2.65,58
13833,316.56,1,126,4.08,40
13834,324.19,2,221,5.72,212
13835,260.7,3,78,5.66,155
13836,620.37,2,273,4.03,35
13838,1245.91,7,520,3.16,5
13839,139.95,1,25,5.64,122
13840,651.4,1,358,2.87,52
13842,2244.29,10,1111,4.27,2
13843,319.75,1,145,3.92,17
13846,442.73,1,317,2.38,35
13847,310.72,1,96,5.93,355
13848,2080.0,6,6500,0.32,2
13849,1931.35,3,867,4.19,33
13851,1955.0,5,820,3.25,15
13852,187.35,1,85,3.74,246
13854,4144.44,15,1414,3.99,1
13855,1310.34,4,575,3.15,136
13856,753.53,8,611,4.46,99
13857,1001.01,6,782,2.15,29
13859,314.7,1,38,9.49,165
13861,273.26,2,225,2.77,65
13862,346.73,1,239,2.03,25
13863,933.77,3,329,5.11,101
13864,662.4,1,192,3.45,22
13869,4913.22,6,2593,3.02,17
13870,2941.14,7,2124,1.58,23
13871,1482.6,4,696,3.34,64
13872,919.57,3,339,4.24,163
13873,649.32,5,332,4.6,19
13874,1508.7,6,684,3.16,140
13875,3027.58,9,1756,4.22,23
13877,332.44,2,370,2.63,106
13878,1145.33,3,464,4.37,183
13879,395.5,1,204,3.27,281
13880,1171.89,5,747,2.12,3
13881,28019.58,23,19642,2.85,11
13883,3885.54,10,2148,3.07,39
13884,1037.43,5,452,3.46,12
13888,1405.92,5,541,4.2,40
13889,1574.33,5,833,2.73,18
13890,1043.57,4,561,2.95,10
13891,859.21,3,476,2.58,14
13892,634.68,2,2142,0.55,113
13895,1415.45,2,695,5.34,151
13896,388.55,1,149,3.25,261
13897,849.56,2,620,2.35,74
13898,530.47,1,411,1.82,47
13900,869.64,3,508,2.75,25
13901,2809.14,10,1605,3.67,10
13902,34095.26,5,220600,0.83,268
13903,165.45,1,103,3.18,36
13905,312.65,1,135,4.83,368
13906,42.0,1,100,0.42,45
13907,136.8,1,68,2.11,327
13909,282.85,2,301,3.5,59
13911,1654.08,11,1756,2.08,15
13912,124.95,1,29,4.95,59
13913,42.22,1,10,10.13,142
13915,70.8,1,24,2.95,30
13916,1275.81,4,673,5.17,99
13919,975.87,2,659,2.93,60
13920,1774.68,4,1772,2.55,67
13921,730.7,4,210,5.39,38
13922,692.95,2,374,2.47,73
13927,359.27,1,249,2.66,73
13929,2651.45,9,1423,3.3,52
13931,4019.85,9,2763,2.47,28
13935,6116.92,3,2252,3.94,232
13936,563.08,2,331,2.89,18
13937,721.28,1,464,2.62,38
13939,992.41,4,761,2.21,67
13941,6009.34,11,3062,2.83,8
13942,320.0,1,1000,0.32,170
13943,246.54,1,94,4.41,213
13944,200.43,1,153,1.82,289
13945,854.15,2,413,3.37,30
13946,1314.66,3,2404,2.0,12
13948,446.76,3,208,3.46,47
13952,9572.45,12,4516,3.61,16
13953,3125.0,5,2500,1.25,45
13955,221.11,1,118,2.99,11
13957,458.25,3,157,5.24,53
13958,4709.23,8,2264,4.15,15
13959,470.73,3,339,2.69,35
13961,538.4,1,226,3.26,28
13962,193.25,1,73,4.9,71
13963,2347.33,14,1601,3.62,3
13964,438.9,2,228,2.88,23
13965,996.61,3,425,3.52,112
13966,384.26,1,760,1.6,71
13967,85.6,1,24,5.22,32
13968,123.66,1,174,1.0,59
13969,4266.88,18,2245,2.37,1
13970,846.55,2,469,3.26,22
13971,1909.31,6,1240,2.57,59
13974,264.13,1,107,3.61,218
13975,2795.16,6,2187,1.83,29
13976,834.38,3,298,4.89,142
13977,519.81,1,303,2.51,47
13979,2510.06,6,1631,2.69,29
13980,568.68,4,291,3.63,75
13981,331.14,1,234,3.4,51
13982,2511.08,6,1550,2.31,1
13983,4479.82,10,2962,2.29,2
13984,1128.09,8,742,1.94,2
13985,2960.73,7,1491,2.74,10
13987,682.54,2,492,1.92,15
13988,609.84,2,341,2.94,19
13989,759.98,3,894,1.12,100
13992,142.7,2,90,2.6,16
13993,3309.35,10,1235,4.29,15
13995,2508.32,9,1480,2.5,15
13996,895.76,2,613,3.61,22
13997,376.46,3,143,4.54,155
13998,566.7,3,204,4.8,82
13999,5600.45,17,2800,2.82,10
14000,1410.68,4,1128,2.1,50
14001,2487.01,7,911,3.26,9
14003,209.41,1,149,2.95,368
14004,1675.81,4,757,3.74,29
14006,1234.48,4,1540,1.54,164
14007,79.48,1,16,6.36,148
14008,509.04,1,326,2.13,68
14009,404.3,1,586,1.59,98
14010,445.15,2,177,2.91,201
14011,457.82,2,644,1.28,116
14013,611.55,2,313,4.05,16
14014,1443.03,2,928,3.7,12
14016,7062.2,7,3597,3.26,32
14017,229.75,1,73,4.65,207
14018,367.15,1,224,2.63,281
14020,606.21,2,207,4.72,112
14021,1084.68,4,686,3.6,10
14022,352.15,1,194,2.5,122
14024,318.04,1,88,5.7,26
14025,4057.9,8,1920,4.11,100
14026,713.11,2,427,2.39,106
14028,10396.5,3,7170,1.45,186
14030,5839.46,14,2834,3.92,2
14031,23632.72,27,8680,4.42,1
14032,1874.68,6,1884,1.86,2
14033,109.44,1,576,0.19,191
14035,1366.73,4,666,2.9,42
14037,689.75,4,544,1.94,114
14038,1509.5,2,743,2.85,33
14039,115.08,1,100,4.31,211
14040,8963.49,23,3428,3.76,22
14042,431.98,1,180,3.74,361
14043,302.6,2,152,2.65,127
14044,2431.28,6,1796,2.5,54
14045,9653.28,13,4054,3.27,9
14047,2946.42,10,1268,3.96,8
14048,338.76,2,179,3.19,18
14049,7444.68,9,4672,3.23,23
14051,6784.01,15,2167,3.84,2
14052,241.3,1,85,3.25,26
14053,312.05,2,275,1.33,33
14055,795.32,2,504,4.14,213
14057,2135.0,5,1565,2.17,17
14058,469.19,2,211,3.6,98
14060,3378.66,13,2733,1.78,2
14061,917.43,3,133,8.65,143
14062,15120.8,12,7201,3.0,10
14063,22710.2,9,3850,336.09,74
14064,1925.9,10,2139,1.46,66
14065,891.02,3,582,3.68,25
14068,1250.87,3,437,4.69,239
14069,225.81,2,58,4.19,150
14070,321.6,1,85,4.76,320
14072,390.85,1,65,6.43,302
14074,219.4,1,228,0.98,259
14075,792.61,3,740,2.8,39
14077,115.66,1,108,2.41,31
14078,640.34,4,305,2.85,9
14079,243.63,1,1,243.63,318
14080,1070.08,4,220,8.35,49
14081,4369.47,9,3041,2.68,5
14082,231.11,1,136,2.04,28
14083,373.3,3,207,2.95,7
14084,150.5,1,306,0.89,148
14085,5607.43,16,3363,2.95,4
14086,39.95,1,1,39.95,98
14087,638.0,2,468,2.22,40
14088,13544.99,3,2611,6.4,42
14091,9530.08,2,3316,3.14,290
14092,3152.54,10,1540,3.42,10
14094,311.77,1,158,2.75,75
14095,2.95,1,1,2.95,358
14097,422.86,2,352,2.17,117
14099,2646.74,9,1487,2.49,11
14101,3985.14,7,3600,1.54,24
14103,0.0,1,5,0.0,301
14104,527.32,3,424,2.32,25
14105,4722.6,4,2734,2.73,44
14106,214.8,1,24,8.95,373
14107,2174.07,4,1696,2.85,84
14108,447.05,2,292,2.06,367
14110,7304.8,21,3380,2.94,71
14112,2919.44,6,1888,2.32,87
14113,5252.19,12,2694,2.75,11
14114,977.56,5,549,3.11,31
14115,622.67,2,509,2.19,137
14118,458.45,1,97,5.22,64
14119,183.37,2,177,3.3,11
14122,362.42,3,114,4.86,42
14123,436.18,1,234,3.27,369
14126,466.33,1,379,2.15,80
14127,1190.37,3,507,4.14,16
14128,286.71,1,250,1.78,187
14129,1467.48,4,822,2.15,35
14130,1377.86,3,958,2.03,11
14131,168.22,1,105,2.18,284
14133,305.5,1,50,15.96,369
14134,11123.35,15,5814,3.35,18
14135,4953.61,11,5505,1.76,3
14136,1570.81,5,1148,2.84,36
14137,332.7,1,462,0.88,331
14139,670.98,3,539,2.29,126
14142,671.34,2,518,2.4,9
14144,30.6,1,12,2.55,122
14145,3857.85,3,899,4.65,95
14146,5259.3,7,3343,3.05,19
14147,2106.8,7,887,2.94,24
14148,309.09,1,207,2.21,50
14151,679.45,2,405,2.93,309
14152,1376.05,5,1133,1.68,23
14153,233.4,1,312,0.91,119
14154,5115.08,6,2757,3.0,17
14156,196549.74,102,108105,7.06,7
14157,553.8,3,250,2.93,25
14159,3230.45,9,2172,1.75,15
14160,8421.47,7,4661,2.52,246
14161,2182.46,5,1158,2.55,5
14163,148.71,1,57,1.86,98
14166,251.15,2,82,3.3,141
14167,711.7,4,193,4.04,100
14168,370.45,2,147,3.02,56
14169,621.51,2,205,4.03,66
14170,570.18,3,270,2.47,11
14171,135.0,1,44,3.26,366
14172,369.02,3,78,5.86,241
14173,135.16,2,44,5.12,277
14175,4456.58,5,1494,4.78,54
14176,339.11,2,117,3.74,3
14177,1660.23,9,839,3.97,17
14180,1570.73,9,159,13.71,8
14181,308.35,2,120,2.71,46
14182,678.77,4,174,4.93,79
14183,278.34,2,60,5.32,47
14186,1550.63,5,1550,1.47,63
14187,123.5,1,50,4.8,109
14189,1160.31,2,709,4.03,4
14190,79.9,1,2,39.95,302
14191,132.9,2,62,2.95,30
14192,293.74,1,218,1.67,24
14193,356.8,1,208,2.57,32
14194,7321.07,15,4197,3.02,28
14195,1603.6,4,1384,1.49,75
14197,390.05,1,143,4.68,46
14198,868.33,5,333,5.68,36
14199,906.3,3,226,4.82,59
14200,379.2,1,140,3.96,253
14201,446.1,3,216,3.33,45
14202,847.76,3,166,8.45,17
14203,339.34,1,80,5.4,33
14204,874.22,3,397,2.76,58
14205,1947.5,7,1138,3.68,30
14206,856.85,2,654,2.44,24
14207,157.8,1,36,4.45,323
14208,415.31,1,415,2.38,187
14209,2919.84,9,1048,5.08,21
14210,3955.68,11,1844,3.45,7
14211,2161.19,9,1333,2.69,47
14212,1119.66,1,894,1.77,81
14213,1192.2,1,244,4.89,40
14215,1626.61,4,927,3.56,4
14216,310.74,1,118,4.77,50
14217,1411.91,7,567,5.79,2
14219,543.89,2,285,4.2,45
14220,882.6,2,196,4.51,203
14221,3084.69,8,1617,3.4,85
14224,831.98,5,343,4.38,26
14225,2031.07,4,1167,2.85,70
14226,770.34,1,418,2.38,77
14227,3017.75,5,2228,2.4,50
14228,745.5,3,260,4.75,73
14229,1046.84,4,324,4.82,39
14230,979.8,3,246,5.5,71
14231,309.91,1,201,2.05,86
14233,1441.55,3,581,3.41,101
14235,1573.13,4,1055,2.28,134
14236,1253.78,4,502,3.27,8
14237,471.14,2,238,4.46,9
14238,287.38,2,78,4.93,298
14239,1882.32,10,736,3.83,67
14240,357.15,1,237,2.62,59
14241,120.0,1,96,1.25,332
14243,4842.28,8,2466,3.56,1
14244,366.42,1,814,1.25,296
14247,616.79,4,331,3.85,40
14248,730.37,2,590,2.43,95
14249,5400.46,12,2383,4.04,46
14252,350.99,1,111,12.63,17
14253,363.4,2,88,5.9,129
14254,601.03,1,263,2.48,68
14255,1000.63,1,1,1000.63,182
14256,1491.73,3,733,4.08,127
14257,2854.73,4,1650,2.0,16
14258,19381.36,16,10412,4.07,31
14260,824.28,3,544,3.06,107
14263,322.93,1,171,2.36,59
14264,1183.39,4,483,5.42,15
14265,843.17,2,385,4.07,100
14266,40.56,1,24,1.69,64
14268,354.85,1,147,3.43,106
14269,295.73,1,123,4.94,75
14271,101.86,1,60,2.39,45
14272,482.85,2,498,2.37,198
14274,256.6,1,178,1.67,322
14275,1189.38,6,538,1.95,31
14276,982.94,4,662,1.98,43
14277,13009.61,6,87830,3.83,47
14278,205.83,1,131,2.61,45
14279,191.86,2,46,4.53,156
14281,245.15,1,45,6.71,44
14282,4120.32,11,2810,1.62,3
14283,628.44,4,550,1.93,99
14284,704.4,1,349,3.49,289
14285,1374.41,4,413,4.37,149
14286,3851.01,4,4457,1.28,40
14290,2201.91,3,685,4.01,49
14291,4020.85,12,3397,2.17,16
14292,4354.32,7,1766,2.78,46
14293,2221.37,6,1021,3.53,4
14294,375.34,1,190,3.35,43
14295,2196.71,4,945,3.5,74
14296,456.4,2,314,3.45,57
14298,39667.19,38,41929,1.69,11
14299,10533.87,19,6079,2.88,1
14301,1352.04,3,1080,2.99,52
14302,742.9,3,298,2.91,66
14303,277.94,2,218,1.47,43
14304,1341.56,2,636,3.44,15
14306,1058.08,4,990,1.17,14
14307,2075.31,5,1316,2.99,9
14308,1147.02,2,2,573.51,185
14309,1428.28,2,950,2.71,49
14310,492.1,1,230,2.32,68
14311,206.19,1,89,2.78,203
14312,1478.7,5,892,4.44,14
14314,109.8,1,36,2.6,66
14315,716.69,2,323,3.49,200
14316,1370.34,5,4494,0.85,58
14318,158.02,1,152,1.64,96
14319,494.85,1,329,1.9,60
14320,868.96,3,388,4.71,182
14321,687.31,2,869,2.26,67
14322,474.1,4,158,4.07,65
14324,701.61,2,402,3.08,45
14325,245.48,1,320,1.15,205
14326,757.13,2,469,3.27,99
14327,1583.28,5,1157,2.16,18
14328,445.05,1,1,445.05,74
14329,4912.38,8,2826,3.51,11
14330,200.63,1,103,2.61,259
14332,1077.2,2,412,2.99,17
14334,1766.27,4,1255,2.8,61
14338,339.88,1,287,1.85,172
14339,310.75,1,288,1.94,64
14341,2285.04,10,1416,2.5,56
14342,249.88,2,174,3.5,68
14343,1079.66,4,626,2.42,57
14344,2443.77,14,1192,3.32,3
14346,1294.17,3,1273,2.69,61
14347,82.6,1,48,2.73,372
14350,689.1,2,360,4.9,16
14353,285.9,2,280,1.76,46
14355,840.05,3,617,2.17,1
14358,400.06,2,338,1.59,25
14361,214.71,1,251,2.71,214
14363,227.47,2,105,3.43,38
14365,634.68,2,557,1.96,30
14366,136.0,1,16,8.5,161
14369,469.13,2,255,2.93,278
14370,1175.78,6,266,6.6,86
14372,860.08,2,378,4.2,79
14374,108.0,1,20,8.36,177
14375,871.26,2,463,3.22,86
14376,215.46,1,50,3.93,319
14378,131.25,1,57,3.69,257
14379,917.06,2,420,3.96,29
14380,48.96,1,1,48.96,318
14381,423.26,1,303,1.66,87
14382,578.14,1,436,1.99,26
14384,58.5,1,30,1.95,136
14388,3488.16,9,2419,2.73,8
14389,854.55,3,659,1.97,60
14390,1731.16,5,771,3.54,8
14391,135.6,1,168,0.81,212
14392,266.4,1,114,2.71,68
14394,93.8,1,58,2.6,200
14395,4630.7,12,2357,2.99,8
14396,1591.74,6,773,2.84,7
14398,707.79,2,267,3.92,37
14399,2108.21,8,965,2.65,30
14400,1157.77,2,1252,1.61,44
14401,2744.42,9,1894,2.6,60
14402,285.6,1,240,1.15,288
14403,404.7,2,218,4.38,225
14404,1404.04,8,806,3.43,5
14405,195.0,1,100,1.95,22
14408,1503.24,4,828,1.89,107
14409,1696.64,5,1171,1.94,4
14410,1531.63,2,802,2.62,12
14412,656.16,1,642,1.19,60
14413,643.47,3,210,7.05,46
14414,902.35,1,365,5.87,10
14415,6124.52,10,3267,3.25,15
14417,524.65,1,543,2.25,23
14419,202.85,1,69,3.05,18
14420,1251.65,3,786,3.4,32
14421,1656.26,4,977,2.5,148
14422,6007.88,13,3161,3.04,10
14423,651.41,2,299,2.64,73
14425,661.39,3,325,3.29,70
14426,7246.27,7,4324,3.34,39
14427,900.18,2,310,14.31,130
14429,516.28,1,286,2.42,39
14430,1220.9,3,446,3.91,147
14431,2143.84,3,1072,3.04,15
14433,280.7,1,131,2.46,101
14435,90.42,1,282,0.56,137
14436,182.64,1,168,1.16,189
14437,873.34,5,420,3.3,1
14439,6781.8,4,1718,4.93,79
14440,4281.05,9,1167,4.31,1
14441,2898.8,7,814,5.58,10
14442,3777.2,5,949,8.91,50
14443,966.27,2,582,2.38,4
14444,120.44,1,172,1.23,92
14445,221.65,1,83,2.72,91
14446,189.93,1,175,1.35,22
14447,548.5,1,342,2.66,36
14449,1555.4,5,1005,1.94,8
14450,645.19,4,281,3.13,15
14451,2614.78,10,1359,2.22,25
14452,399.9,2,169,3.12,31
14454,977.3,5,400,3.45,12
14455,617.72,4,706,1.39,68
14458,228.07,1,317,1.3,16
14459,3537.82,1,1543,3.72,287
14460,659.16,6,998,1.58,32
14461,4573.85,10,2239,3.37,18
14462,262.24,1,107,3.08,68
14463,256.95,1,31,8.2,135
14464,111.0,2,62,3.69,204
14465,2887.41,8,2141,2.13,64
14466,2374.5,7,1638,2.58,8
14467,1606.98,8,911,2.22,25
14468,204.24,1,164,5.29,369
14469,2093.46,4,973,3.93,52
14470,250.85,1,89,4.32,66
14471,400.95,2,187,3.15,227
14472,266.05,1,136,3.03,325
14474,711.23,1,308,3.43,215
14475,225.3,1,94,2.62,44
14477,660.0,3,400,1.65,72
14478,1276.66,4,1226,2.21,18
14479,982.86,3,503,2.97,1
14480,1020.47,3,527,2.74,38
14481,1648.18,3,1079,2.42,43
14482,2283.91,6,1242,2.72,15
14483,120.0,1,96,1.25,372
14484,749.06,3,534,2.09,37
14486,175.5,2,90,1.95,147
14487,225.89,2,86,2.52,4
14489,1111.55,3,712,2.32,73
14490,1273.47,2,933,1.91,42
14491,127.2,1,40,4.15,8
14492,1921.91,7,751,4.37,66
14493,2704.62,5,1863,2.77,26
14494,261.9,2,118,1.99,37
14495,51.0,1,6,8.5,295
14496,2129.42,6,832,5.17,9
14497,221.69,1,97,3.73,309
14498,1943.51,5,1022,3.26,37
14499,1293.35,4,735,2.28,10
14505,6019.65,11,2586,3.1,40
14506,1256.6,3,338,4.0,5
14507,1848.86,5,897,3.57,14
14508,554.87,3,218,3.38,12
14509,110.95,1,38,3.51,170
14510,979.85,3,793,2.01,11
14512,940.69,5,614,2.3,19
14513,332.42,3,232,1.98,72
14514,3389.84,6,1798,2.43,72
14515,1647.17,6,783,2.79,23
14516,151.17,1,63,2.86,152
14519,203.14,2,81,2.8,319
14521,199.45,1,211,2.41,127
14522,773.88,4,431,2.7,231
14524,1066.03,4,500,3.05,45
14525,3810.64,8,2469,2.55,64
14526,258.65,1,178,1.97,25
14527,19257.08,69,4667,5.1,1
14530,3226.76,10,1594,3.31,32
14531,376.34,1,260,2.46,115
14532,2912.93,7,827,4.37,47
14533,1516.65,4,2019,3.87,43
14534,1790.36,8,795,3.17,33
14535,3118.39,6,1390,3.03,31
14537,285.84,1,108,4.72,259
14538,982.59,3,129,10.21,166
14540,2756.98,8,1184,3.7,15
14541,1038.03,6,482,2.93,52
14543,10988.14,23,1964,7.4,16
14544,934.23,1,876,1.82,106
14545,349.25,1,236,4.13,310
14546,2610.91,6,1375,2.35,12
14548,1888.49,7,730,3.09,120
14549,624.36,3,258,2.74,56
14550,587.69,2,382,2.72,24
14551,691.86,5,380,2.93,47
14552,343.71,2,168,2.13,16
14553,959.33,4,625,1.97,47
14555,1991.49,4,720,3.97,17
14556,815.69,3,323,2.76,232
14558,655.5,3,162,7.96,290
14559,75.6,1,72,1.05,26
14560,3876.26,22,3320,4.02,15
14562,1631.38,8,759,2.47,26
14563,640.54,2,279,4.32,145
